Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","06/04/2023 14:28 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=15Eqwr
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2022,Latvia,LVA,Spain,ESP,7,0,-
2022,Latvia,LVA,Uruguay,URY,5,0,-
2022,Latvia,LVA,"United States of America",USA,15,112,-
2022,"China, Macao SAR",MAC,Brazil,BRA,0,28,-
2022,"China, Macao SAR",MAC,"United States of America",USA,0,5,-
2022,Madagascar,MDG,Belgium,BEL,0,5,-
2022,Madagascar,MDG,Canada,CAN,20,13,-
2022,Madagascar,MDG,France,FRA,429,437,-
2022,Madagascar,MDG,Germany,DEU,5,12,-
2022,Madagascar,MDG,Italy,ITA,0,5,-
2022,Madagascar,MDG,Lebanon,LBN,0,13,-
2022,Madagascar,MDG,"United States of America",USA,6,21,-
2022,Martinique,MTQ,"Rep. of Moldova",MDA,0,361,-
2022,Mauritania,MRT,Angola,AGO,323,5402,-
2022,Mauritania,MRT,Austria,AUT,5,0,-
2022,Mauritania,MRT,Belgium,BEL,278,131,-
2022,Mauritania,MRT,Brazil,BRA,61,229,-
2022,Mauritania,MRT,Bulgaria,BGR,0,6,-
2022,Mauritania,MRT,Canada,CAN,150,98,-
2022,Mauritania,MRT,Cameroon,CMR,5,5,-
2022,Mauritania,MRT,Congo,COG,5,45,-
2022,Mauritania,MRT,France,FRA,8124,896,-
2022,Mauritania,MRT,Gabon,GAB,6,0,-
2022,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,7,7,-
2022,Mauritania,MRT,Germany,DEU,71,82,-
2022,Mauritania,MRT,Greece,GRC,67,5,-
2022,Mauritania,MRT,Croatia,HRV,5,0,-
2022,Mauritania,MRT,"Cote d'Ivoire",CIV,5,5,-
2022,Mauritania,MRT,Italy,ITA,257,7,-
2022,Mauritania,MRT,Mexico,MEX,7,86,-
2022,Mauritania,MRT,Mali,MLI,14950,0,-
2022,Mauritania,MRT,Morocco,MAR,7,15,-
2022,Mauritania,MRT,Mozambique,MOZ,0,5,-
2022,Mauritania,MRT,Netherlands,NLD,16,5,-
2022,Mauritania,MRT,Portugal,PRT,0,5,-
2022,Mauritania,MRT,Senegal,SEN,11474,7,-
2022,Mauritania,MRT,Spain,ESP,28,165,-
2022,Mauritania,MRT,Sweden,SWE,13,0,-
2022,Mauritania,MRT,Switzerland,CHE,9,0,-
2022,Mauritania,MRT,Tunisia,TUN,0,5,-
2022,Mauritania,MRT,Uruguay,URY,0,5,-
2022,Mauritania,MRT,"United States of America",USA,912,1136,-
2022,"North Macedonia",MKD,Argentina,ARG,9,0,-
2022,"North Macedonia",MKD,Australia,AUS,5,78,-
2022,"North Macedonia",MKD,Austria,AUT,17,39,-
2022,"North Macedonia",MKD,Belgium,BEL,133,28,-
2022,"North Macedonia",MKD,Brazil,BRA,6,0,-
2022,"North Macedonia",MKD,Canada,CAN,9,5,-
2022,"North Macedonia",MKD,Denmark,DNK,0,5,-
2022,"North Macedonia",MKD,France,FRA,742,141,-
2022,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,14,14,-
2022,"North Macedonia",MKD,Germany,DEU,624,2569,-
2022,"North Macedonia",MKD,Greece,GRC,0,5,-
2022,"North Macedonia",MKD,Iceland,ISL,5,0,-
2022,"North Macedonia",MKD,Ireland,IRL,6,0,-
2022,"North Macedonia",MKD,Israel,ISR,0,23,-
2022,"North Macedonia",MKD,Italy,ITA,41,61,-
2022,"North Macedonia",MKD,Liechtenstein,LIE,0,5,-
2022,"North Macedonia",MKD,Malta,MLT,5,7,-
2022,"North Macedonia",MKD,Netherlands,NLD,8,0,-
2022,"North Macedonia",MKD,Spain,ESP,0,15,-
2022,"North Macedonia",MKD,Sweden,SWE,37,25,-
2022,"North Macedonia",MKD,Switzerland,CHE,137,41,-
2022,"North Macedonia",MKD,"United States of America",USA,103,227,-
2022,"Rep. of Moldova",MDA,Austria,AUT,18,103,-
2022,"Rep. of Moldova",MDA,Belgium,BEL,98,0,-
2022,"Rep. of Moldova",MDA,Bulgaria,BGR,45,0,-
2022,"Rep. of Moldova",MDA,Canada,CAN,7,6,-
2022,"Rep. of Moldova",MDA,Cyprus,CYP,18,19,-
2022,"Rep. of Moldova",MDA,Czechia,CZE,17,24,-
2022,"Rep. of Moldova",MDA,Estonia,EST,10,0,-
2022,"Rep. of Moldova",MDA,Finland,FIN,6,11,-
2022,"Rep. of Moldova",MDA,France,FRA,455,194,-
2022,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,5,6,-
2022,"Rep. of Moldova",MDA,Germany,DEU,1003,2285,-
2022,"Rep. of Moldova",MDA,Greece,GRC,14,32,-
2022,"Rep. of Moldova",MDA,Hungary,HUN,5,0,-
2022,"Rep. of Moldova",MDA,Ireland,IRL,51,0,-
2022,"Rep. of Moldova",MDA,Israel,ISR,0,273,-
2022,"Rep. of Moldova",MDA,Italy,ITA,66,184,-
2022,"Rep. of Moldova",MDA,Netherlands,NLD,14,77,-
2022,"Rep. of Moldova",MDA,Norway,NOR,5,5,-
2022,"Rep. of Moldova",MDA,Poland,POL,207,0,-
2022,"Rep. of Moldova",MDA,Portugal,PRT,35,0,-
2022,"Rep. of Moldova",MDA,Romania,ROU,68,0,-
2022,"Rep. of Moldova",MDA,"Russian Federation",RUS,21,5,-
2022,"Rep. of Moldova",MDA,Spain,ESP,100,110,-
2022,"Rep. of Moldova",MDA,Slovakia,SVK,18,0,-
2022,"Rep. of Moldova",MDA,Sweden,SWE,26,19,-
2022,"Rep. of Moldova",MDA,Switzerland,CHE,8,0,-
2022,"Rep. of Moldova",MDA,Ukraine,UKR,0,5,-
2022,"Rep. of Moldova",MDA,"United States of America",USA,1300,3054,-
2022,Maldives,MDV,Australia,AUS,19,10,-
2022,Maldives,MDV,Belgium,BEL,0,89,-
2022,Maldives,MDV,France,FRA,6,0,-
2022,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,44,0,-
2022,Maldives,MDV,India,IND,5,0,-
2022,Maldives,MDV,"Sri Lanka",LKA,0,5,-
2022,Maldives,MDV,"New Zealand",NZL,5,0,-
2022,Maldives,MDV,"United States of America",USA,5,5,-
2022,Mexico,MEX,Argentina,ARG,0,6,-
2022,Mexico,MEX,Australia,AUS,19,26,-
2022,Mexico,MEX,Brazil,BRA,8,48,-
2022,Mexico,MEX,Canada,CAN,3065,8079,-
2022,Mexico,MEX,"Costa Rica",CRI,13,75,-
2022,Mexico,MEX,Finland,FIN,0,5,-
2022,Mexico,MEX,France,FRA,34,17,-
2022,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,14,102,-
2022,Mexico,MEX,Germany,DEU,29,10,-
2022,Mexico,MEX,Guatemala,GTM,0,9,-
2022,Mexico,MEX,Ireland,IRL,9,6,-
2022,Mexico,MEX,Israel,ISR,0,5,-
2022,Mexico,MEX,Italy,ITA,5,10,-
2022,Mexico,MEX,Netherlands,NLD,9,16,-
2022,Mexico,MEX,Panama,PAN,5,0,-
2022,Mexico,MEX,Peru,PER,0,11,-
2022,Mexico,MEX,Poland,POL,5,0,-
2022,Mexico,MEX,Portugal,PRT,5,0,-
2022,Mexico,MEX,Spain,ESP,50,205,-
2022,Mexico,MEX,Sweden,SWE,0,5,-
2022,Mexico,MEX,"Trinidad and Tobago",TTO,6,0,-
2022,Mexico,MEX,Uruguay,URY,5,5,-
2022,Mexico,MEX,"United States of America",USA,12943,107083,-
2022,"Marshall Islands",MHL,"United States of America",USA,6,5,-
2022,Mali,MLI,Algeria,DZA,231,603,-
2022,Mali,MLI,Egypt,EGY,0,9,-
2022,Mali,MLI,Argentina,ARG,9,0,-
2022,Mali,MLI,Austria,AUT,13,13,-
2022,Mali,MLI,Burundi,BDI,12,0,-
2022,Mali,MLI,Belgium,BEL,105,37,-
2022,Mali,MLI,Benin,BEN,48,15,-
2022,Mali,MLI,"Burkina Faso",BFA,26603,6273,-
2022,Mali,MLI,Brazil,BRA,147,394,-
2022,Mali,MLI,Bulgaria,BGR,5,0,-
2022,Mali,MLI,Canada,CAN,100,129,-
2022,Mali,MLI,Chad,TCD,7,0,-
2022,Mali,MLI,Cameroon,CMR,19,356,-
2022,Mali,MLI,Congo,COG,5,0,-
2022,Mali,MLI,"Dem. Rep. of the Congo",COD,0,11,-
2022,Mali,MLI,Cyprus,CYP,0,6,-
2022,Mali,MLI,Djibouti,DJI,5,5,-
2022,Mali,MLI,Ecuador,ECU,5,0,-
2022,Mali,MLI,Ethiopia,ETH,0,5,-
2022,Mali,MLI,Finland,FIN,8,0,-
2022,Mali,MLI,France,FRA,8101,1207,-
2022,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,31,72,-
2022,Mali,MLI,Germany,DEU,404,310,-
2022,Mali,MLI,Ghana,GHA,0,5,-
2022,Mali,MLI,Greece,GRC,177,37,-
2022,Mali,MLI,Guinea,GIN,9,0,-
2022,Mali,MLI,Iceland,ISL,5,0,-
2022,Mali,MLI,"Cote d'Ivoire",CIV,30,7,-
2022,Mali,MLI,Indonesia,IDN,0,5,-
2022,Mali,MLI,Ireland,IRL,5,0,-
2022,Mali,MLI,Israel,ISR,0,5,-
2022,Mali,MLI,Italy,ITA,11193,1036,-
2022,Mali,MLI,"Rep. of Korea",KOR,8,78,-
2022,Mali,MLI,Liberia,LBR,19,0,-
2022,Mali,MLI,Luxembourg,LUX,0,5,-
2022,Mali,MLI,Mauritania,MRT,86315,2668,-
2022,Mali,MLI,Mexico,MEX,5,69,-
2022,Mali,MLI,Malaysia,MYS,5,0,-
2022,Mali,MLI,Morocco,MAR,60,790,-
2022,Mali,MLI,Malta,MLT,20,97,-
2022,Mali,MLI,Netherlands,NLD,8,18,-
2022,Mali,MLI,Niger,NER,62904,97,-
2022,Mali,MLI,Nigeria,NGA,150,29,-
2022,Mali,MLI,Norway,NOR,8,0,-
2022,Mali,MLI,Portugal,PRT,23,25,-
2022,Mali,MLI,Romania,ROU,5,0,-
2022,Mali,MLI,"South Africa",ZAF,5,113,-
2022,Mali,MLI,"Saudi Arabia",SAU,0,5,-
2022,Mali,MLI,Senegal,SEN,0,5,-
2022,Mali,MLI,Spain,ESP,2650,5900,-
2022,Mali,MLI,Slovenia,SVN,0,9,-
2022,Mali,MLI,Sweden,SWE,39,5,-
2022,Mali,MLI,Switzerland,CHE,23,0,-
2022,Mali,MLI,Togo,TGO,76,42,-
2022,Mali,MLI,Tunisia,TUN,17,110,-
2022,Mali,MLI,Uganda,UGA,5,0,-
2022,Mali,MLI,"United States of America",USA,843,643,-
2022,Mali,MLI,Yemen,YEM,0,5,-
2022,Mali,MLI,Zimbabwe,ZWE,6,118,-
2022,Malaysia,MYS,Australia,AUS,734,18884,-
2022,Malaysia,MYS,Brazil,BRA,0,5,-
2022,Malaysia,MYS,Canada,CAN,15,23,-
2022,Malaysia,MYS,Finland,FIN,5,0,-
2022,Malaysia,MYS,France,FRA,28,0,-
2022,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,310,546,-
2022,Malaysia,MYS,Germany,DEU,19,7,-
2022,Malaysia,MYS,Ireland,IRL,10,34,-
2022,Malaysia,MYS,Italy,ITA,0,5,-
2022,Malaysia,MYS,"Rep. of Korea",KOR,0,875,-
2022,Malaysia,MYS,Netherlands,NLD,12,5,-
2022,Malaysia,MYS,Nauru,NRU,5,0,-
2022,Malaysia,MYS,"New Zealand",NZL,17,14,-
2022,Malaysia,MYS,Philippines,PHL,0,5,-
2022,Malaysia,MYS,Sweden,SWE,13,0,-
2022,Malaysia,MYS,"United States of America",USA,85,382,-
2022,Malawi,MWI,Canada,CAN,48,30,-
2022,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,267,96,-
2022,Malawi,MWI,Germany,DEU,7,0,-
2022,Malawi,MWI,Ireland,IRL,163,110,-
2022,Malawi,MWI,Israel,ISR,0,72,-
2022,Malawi,MWI,Portugal,PRT,5,0,-
2022,Malawi,MWI,"South Africa",ZAF,8,1466,-
2022,Malawi,MWI,Switzerland,CHE,0,5,-
2022,Malawi,MWI,"United States of America",USA,33,196,-
2022,Montenegro,MNE,Austria,AUT,5,0,-
2022,Montenegro,MNE,Belgium,BEL,13,0,-
2022,Montenegro,MNE,France,FRA,197,24,-
2022,Montenegro,MNE,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,-
2022,Montenegro,MNE,Germany,DEU,214,231,-
2022,Montenegro,MNE,Croatia,HRV,0,5,-
2022,Montenegro,MNE,Ireland,IRL,5,0,-
2022,Montenegro,MNE,Israel,ISR,0,18,-
2022,Montenegro,MNE,Italy,ITA,19,5,-
2022,Montenegro,MNE,Luxembourg,LUX,6,5,-
2022,Montenegro,MNE,Netherlands,NLD,6,0,-
2022,Montenegro,MNE,Sweden,SWE,21,10,-
2022,Montenegro,MNE,Switzerland,CHE,46,15,-
2022,Montenegro,MNE,"United States of America",USA,84,547,-
2022,Mongolia,MNG,Australia,AUS,13,391,-
2022,Mongolia,MNG,Austria,AUT,107,53,-
2022,Mongolia,MNG,Belgium,BEL,0,7,-
2022,Mongolia,MNG,Brazil,BRA,0,7,-
2022,Mongolia,MNG,Canada,CAN,43,38,-
2022,Mongolia,MNG,Cyprus,CYP,0,46,-
2022,Mongolia,MNG,Czechia,CZE,9,10,-
2022,Mongolia,MNG,Denmark,DNK,0,5,-
2022,Mongolia,MNG,France,FRA,835,43,-
2022,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,51,75,-
2022,Mongolia,MNG,Germany,DEU,244,206,-
2022,Mongolia,MNG,Ireland,IRL,9,5,-
2022,Mongolia,MNG,"Rep. of Korea",KOR,0,177,-
2022,Mongolia,MNG,Netherlands,NLD,38,7,-
2022,Mongolia,MNG,"New Zealand",NZL,5,0,-
2022,Mongolia,MNG,Poland,POL,5,0,-
2022,Mongolia,MNG,Romania,ROU,0,6,-
2022,Mongolia,MNG,Spain,ESP,17,0,-
2022,Mongolia,MNG,Sweden,SWE,240,101,-
2022,Mongolia,MNG,Switzerland,CHE,158,6,-
2022,Mongolia,MNG,"United States of America",USA,638,3474,-
2022,Morocco,MAR,Argentina,ARG,0,14,-
2022,Morocco,MAR,Australia,AUS,10,19,-
2022,Morocco,MAR,Austria,AUT,46,1046,-
2022,Morocco,MAR,Belgium,BEL,205,328,-
2022,Morocco,MAR,Brazil,BRA,38,796,-
2022,Morocco,MAR,"Bosnia and Herzegovina",BIH,0,5,-
2022,Morocco,MAR,Bulgaria,BGR,5,544,-
2022,Morocco,MAR,Canada,CAN,82,179,-
2022,Morocco,MAR,Cameroon,CMR,7,0,-
2022,Morocco,MAR,Cyprus,CYP,0,7,-
2022,Morocco,MAR,Denmark,DNK,7,28,-
2022,Morocco,MAR,Ecuador,ECU,5,0,-
2022,Morocco,MAR,Finland,FIN,40,26,-
2022,Morocco,MAR,France,FRA,1328,201,-
2022,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,235,405,-
2022,Morocco,MAR,Germany,DEU,2218,1080,-
2022,Morocco,MAR,Greece,GRC,234,92,-
2022,Morocco,MAR,Iceland,ISL,8,0,-
2022,Morocco,MAR,Ireland,IRL,18,117,-
2022,Morocco,MAR,Italy,ITA,1059,1368,-
2022,Morocco,MAR,Jordan,JOR,0,9,-
2022,Morocco,MAR,"Rep. of Korea",KOR,5,176,-
2022,Morocco,MAR,Lebanon,LBN,5,9,-
2022,Morocco,MAR,Liechtenstein,LIE,0,9,-
2022,Morocco,MAR,Luxembourg,LUX,5,5,-
2022,Morocco,MAR,Latvia,LVA,0,5,-
2022,Morocco,MAR,"North Macedonia",MKD,0,5,-
2022,Morocco,MAR,Mexico,MEX,5,15,-
2022,Morocco,MAR,Montenegro,MNE,0,6,-
2022,Morocco,MAR,Malta,MLT,30,88,-
2022,Morocco,MAR,Netherlands,NLD,819,364,-
2022,Morocco,MAR,Norway,NOR,14,11,-
2022,Morocco,MAR,Peru,PER,0,5,-
2022,Morocco,MAR,Philippines,PHL,5,0,-
2022,Morocco,MAR,Poland,POL,19,13,-
2022,Morocco,MAR,Portugal,PRT,627,168,-
2022,Morocco,MAR,Romania,ROU,9,13,-
2022,Morocco,MAR,"South Africa",ZAF,5,6,-
2022,Morocco,MAR,Spain,ESP,967,5965,-
2022,Morocco,MAR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,11,-
2022,Morocco,MAR,Slovakia,SVK,10,0,-
2022,Morocco,MAR,Slovenia,SVN,5,8,-
2022,Morocco,MAR,Sweden,SWE,263,137,-
2022,Morocco,MAR,Switzerland,CHE,53,52,-
2022,Morocco,MAR,"Syrian Arab Rep.",SYR,0,5,-
2022,Morocco,MAR,Thailand,THA,5,0,-
2022,Morocco,MAR,Tunisia,TUN,0,5,-
2022,Morocco,MAR,Ukraine,UKR,0,9,-
2022,Morocco,MAR,Uruguay,URY,0,20,-
2022,Morocco,MAR,"United States of America",USA,127,326,-
2022,Mozambique,MOZ,Australia,AUS,0,7,-
2022,Mozambique,MOZ,Belgium,BEL,0,5,-
2022,Mozambique,MOZ,Brazil,BRA,5,92,-
2022,Mozambique,MOZ,Canada,CAN,7,0,-
2022,Mozambique,MOZ,France,FRA,18,0,-
2022,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,6,5,-
2022,Mozambique,MOZ,Germany,DEU,14,26,-
2022,Mozambique,MOZ,Iceland,ISL,5,0,-
2022,Mozambique,MOZ,Indonesia,IDN,0,5,-
2022,Mozambique,MOZ,Ireland,IRL,5,5,-
2022,Mozambique,MOZ,Israel,ISR,0,5,-
2022,Mozambique,MOZ,Kenya,KEN,8,0,-
2022,Mozambique,MOZ,"Rep. of Korea",KOR,0,7,-
2022,Mozambique,MOZ,Mexico,MEX,0,5,-
2022,Mozambique,MOZ,Malawi,MWI,0,5,-
2022,Mozambique,MOZ,"South Africa",ZAF,0,255,-
2022,Mozambique,MOZ,Somalia,SOM,0,5,-
2022,Mozambique,MOZ,Spain,ESP,5,0,-
2022,Mozambique,MOZ,"United States of America",USA,31,57,-
2022,Mozambique,MOZ,Zimbabwe,ZWE,0,8270,-
2022,Malta,MLT,Brazil,BRA,0,5,-
2022,Malta,MLT,Canada,CAN,0,5,-
2022,Malta,MLT,"United States of America",USA,0,5,-
2022,Mauritius,MUS,Australia,AUS,11,132,-
2022,Mauritius,MUS,Canada,CAN,5,22,-
2022,Mauritius,MUS,France,FRA,58,6,-
2022,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,64,120,-
2022,Mauritius,MUS,Germany,DEU,5,0,-
2022,Mauritius,MUS,Ireland,IRL,22,28,-
2022,Mauritius,MUS,Italy,ITA,7,20,-
2022,Mauritius,MUS,Portugal,PRT,0,5,-
2022,Mauritius,MUS,"United States of America",USA,30,45,-
2022,Myanmar,MMR,Australia,AUS,413,972,-
2022,Myanmar,MMR,Austria,AUT,32,10,-
2022,Myanmar,MMR,Belgium,BEL,8,0,-
2022,Myanmar,MMR,Bangladesh,BGD,929662,5,-
2022,Myanmar,MMR,Brazil,BRA,0,5,-
2022,Myanmar,MMR,Cambodia,KHM,8,7,-
2022,Myanmar,MMR,Canada,CAN,22,36,-
2022,Myanmar,MMR,Czechia,CZE,154,9,-
2022,Myanmar,MMR,Denmark,DNK,13,10,-
2022,Myanmar,MMR,Finland,FIN,31,9,-
2022,Myanmar,MMR,France,FRA,369,17,-
2022,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,338,135,-
2022,Myanmar,MMR,Germany,DEU,949,399,-
2022,Myanmar,MMR,Greece,GRC,103,6,-
2022,Myanmar,MMR,India,IND,57748,6632,-
2022,Myanmar,MMR,Indonesia,IDN,484,418,-
2022,Myanmar,MMR,Ireland,IRL,15,5,-
2022,Myanmar,MMR,"Iran (Islamic Rep. of)",IRN,0,34,-
2022,Myanmar,MMR,Israel,ISR,0,172,-
2022,Myanmar,MMR,Italy,ITA,8,11,-
2022,Myanmar,MMR,Japan,JPN,583,0,-
2022,Myanmar,MMR,"Rep. of Korea",KOR,396,107,-
2022,Myanmar,MMR,"Sri Lanka",LKA,35,0,-
2022,Myanmar,MMR,Luxembourg,LUX,0,5,-
2022,Myanmar,MMR,Malaysia,MYS,123282,37247,-
2022,Myanmar,MMR,Nepal,NPL,375,123,-
2022,Myanmar,MMR,Netherlands,NLD,450,45,-
2022,Myanmar,MMR,Norway,NOR,22,5,-
2022,Myanmar,MMR,Nauru,NRU,71,0,-
2022,Myanmar,MMR,"New Zealand",NZL,17,14,-
2022,Myanmar,MMR,Pakistan,PAK,24,31,-
2022,Myanmar,MMR,Philippines,PHL,10,0,-
2022,Myanmar,MMR,"Papua New Guinea",PNG,5,5,-
2022,Myanmar,MMR,Romania,ROU,31,0,-
2022,Myanmar,MMR,"Saudi Arabia",SAU,0,131,-
2022,Myanmar,MMR,Spain,ESP,11,0,-
2022,Myanmar,MMR,Sweden,SWE,6,8,-
2022,Myanmar,MMR,Switzerland,CHE,34,13,-
2022,Myanmar,MMR,Thailand,THA,92078,0,-
2022,Myanmar,MMR,Ukraine,UKR,0,6,-
2022,Myanmar,MMR,"United States of America",USA,1299,3373,-
2022,Namibia,NAM,Austria,AUT,0,5,-
2022,Namibia,NAM,Botswana,BWA,6,0,-
2022,Namibia,NAM,Brazil,BRA,0,39,-
2022,Namibia,NAM,Canada,CAN,26,17,-
2022,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,207,1009,-
2022,Namibia,NAM,Germany,DEU,7,55,-
2022,Namibia,NAM,Netherlands,NLD,5,0,-
2022,Namibia,NAM,Portugal,PRT,12,0,-
2022,Namibia,NAM,"United States of America",USA,18,53,-
2022,Nepal,NPL,Argentina,ARG,0,5,-
2022,Nepal,NPL,Australia,AUS,94,707,-
2022,Nepal,NPL,Austria,AUT,17,47,-
2022,Nepal,NPL,Belgium,BEL,6,0,-
2022,Nepal,NPL,Brazil,BRA,12,415,-
2022,Nepal,NPL,Canada,CAN,237,102,-
2022,Nepal,NPL,"Costa Rica",CRI,0,102,-
2022,Nepal,NPL,Cyprus,CYP,0,1005,-
2022,Nepal,NPL,Czechia,CZE,0,5,-
2022,Nepal,NPL,Ecuador,ECU,5,0,-
2022,Nepal,NPL,Finland,FIN,0,5,-
2022,Nepal,NPL,France,FRA,220,41,-
2022,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,73,590,-
2022,Nepal,NPL,Germany,DEU,67,18,-
2022,Nepal,NPL,Greece,GRC,29,45,-
2022,Nepal,NPL,"China, Hong Kong SAR",HKG,8,0,-
2022,Nepal,NPL,Croatia,HRV,0,15,-
2022,Nepal,NPL,Hungary,HUN,9,0,-
2022,Nepal,NPL,Ireland,IRL,11,19,-
2022,Nepal,NPL,Israel,ISR,0,95,-
2022,Nepal,NPL,Italy,ITA,26,87,-
2022,Nepal,NPL,"Rep. of Korea",KOR,5,391,-
2022,Nepal,NPL,Mexico,MEX,0,17,-
2022,Nepal,NPL,Malaysia,MYS,9,0,-
2022,Nepal,NPL,Malta,MLT,0,26,-
2022,Nepal,NPL,Netherlands,NLD,96,5,-
2022,Nepal,NPL,Norway,NOR,5,0,-
2022,Nepal,NPL,Nauru,NRU,11,5,-
2022,Nepal,NPL,"New Zealand",NZL,5,0,-
2022,Nepal,NPL,Panama,PAN,0,14,-
2022,Nepal,NPL,Peru,PER,0,5,-
2022,Nepal,NPL,Poland,POL,7,5,-
2022,Nepal,NPL,Portugal,PRT,143,5,-
2022,Nepal,NPL,Romania,ROU,0,23,-
2022,Nepal,NPL,"South Africa",ZAF,0,85,-
2022,Nepal,NPL,Spain,ESP,0,5,-
2022,Nepal,NPL,Slovenia,SVN,0,36,-
2022,Nepal,NPL,Sweden,SWE,8,5,-
2022,Nepal,NPL,Switzerland,CHE,12,6,-
2022,Nepal,NPL,Thailand,THA,5,0,-
2022,Nepal,NPL,"United States of America",USA,6242,7747,-
2022,Netherlands,NLD,Brazil,BRA,0,8,-
2022,Netherlands,NLD,Canada,CAN,0,17,-
2022,Netherlands,NLD,"United Kingdom of Great Britain and Northern Ireland",GBR,5,0,-
2022,Netherlands,NLD,Germany,DEU,32,5,-
2022,Netherlands,NLD,"Rep. of Moldova",MDA,5,0,-
2022,Netherlands,NLD,Spain,ESP,0,5,-
2022,Netherlands,NLD,"United States of America",USA,6,76,-
2022,Niger,NER,Algeria,DZA,9,169,-
2022,Niger,NER,Belgium,BEL,139,97,-
2022,Niger,NER,Benin,BEN,22,10,-
2022,Niger,NER,"Burkina Faso",BFA,0,1029,-
2022,Niger,NER,"Bolivia (Plurinational State of)",BOL,5,0,-
2022,Niger,NER,Brazil,BRA,0,7,-
2022,Niger,NER,Canada,CAN,23,50,-
2022,Niger,NER,Chad,TCD,858,5,-
2022,Niger,NER,Cameroon,CMR,0,921,-
2022,Niger,NER,"Dem. Rep. of the Congo",COD,0,5,-
2022,Niger,NER,"Costa Rica",CRI,0,5,-
2022,Niger,NER,Cyprus,CYP,0,6,-
2022,Niger,NER,Finland,FIN,0,5,-
2022,Niger,NER,France,FRA,214,56,-
2022,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,194,23,-
2022,Niger,NER,Germany,DEU,77,99,-
2022,Niger,NER,Greece,GRC,19,5,-
2022,Niger,NER,"Cote d'Ivoire",CIV,5,0,-
2022,Niger,NER,Ireland,IRL,5,0,-
2022,Niger,NER,Italy,ITA,472,36,-
2022,Niger,NER,Jordan,JOR,0,5,-
2022,Niger,NER,Luxembourg,LUX,0,5,-
2022,Niger,NER,Mauritania,MRT,5,37,-
2022,Niger,NER,Mexico,MEX,0,5,-
2022,Niger,NER,Mali,MLI,13585,0,-
2022,Niger,NER,Morocco,MAR,5,13,-
2022,Niger,NER,Malta,MLT,0,26,-
2022,Niger,NER,Netherlands,NLD,10,17,-
2022,Niger,NER,Nigeria,NGA,1439,0,-
2022,Niger,NER,"South Africa",ZAF,0,675,-
2022,Niger,NER,Spain,ESP,25,5,-
2022,Niger,NER,Sweden,SWE,5,0,-
2022,Niger,NER,Switzerland,CHE,13,0,-
2022,Niger,NER,Togo,TGO,10,0,-
2022,Niger,NER,Tunisia,TUN,0,6,-
2022,Niger,NER,"United States of America",USA,141,442,-
2022,Nicaragua,NIC,Argentina,ARG,16,15,-
2022,Nicaragua,NIC,Austria,AUT,5,0,-
2022,Nicaragua,NIC,Belgium,BEL,26,11,-
2022,Nicaragua,NIC,Brazil,BRA,24,18,-
2022,Nicaragua,NIC,Belize,BLZ,5,5,-
2022,Nicaragua,NIC,Canada,CAN,464,308,-
2022,Nicaragua,NIC,Chile,CHL,0,5,-
2022,Nicaragua,NIC,Colombia,COL,10,0,-
2022,Nicaragua,NIC,"Costa Rica",CRI,4571,187304,-
2022,Nicaragua,NIC,Denmark,DNK,13,0,-
2022,Nicaragua,NIC,"Dominican Rep.",DOM,0,11,-
2022,Nicaragua,NIC,Ecuador,ECU,5,0,-
2022,Nicaragua,NIC,Finland,FIN,73,0,-
2022,Nicaragua,NIC,France,FRA,74,17,-
2022,Nicaragua,NIC,"United Kingdom of Great Britain and Northern Ireland",GBR,57,252,-
